Transaction_ID,Date,Year,Month_Num,Month_Name,Quarter,Product_ID,Product_Name,Category,Customer_ID,Customer_Name,Region,Segment,Salesperson_ID,Salesperson_Name,Units_Sold,Unit_Price,Gross_Revenue,Discount,Net_Revenue,COGS,Gross_Profit,GP_Margin_Pct
TXN-1134,2022-02-06,2022,2,February,Q1,P005,Monitor 27inch,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,2,425.95,851.9,0.0,851.9,408.91,442.99,52.0
TXN-1135,2022-02-07,2022,2,February,Q1,P010,Headset Pro,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,4,148.25,593.0,0.0,593.0,272.78,320.22,54.0
TXN-1136,2022-02-07,2022,2,February,Q1,P007,ERP License,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,15,1679.17,25187.55,0.0,25187.55,4533.76,20653.79,82.0
TXN-1137,2022-02-07,2022,2,February,Q1,P007,ERP License,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,20,1728.11,34562.2,0.0,34562.2,6221.2,28341.0,82.0
TXN-1138,2022-02-07,2022,2,February,Q1,P004,Standing Desk,Furniture,C011,Lambda Services,North,SMB,S01,Ali Raza,9,627.56,5648.04,0.0,5648.04,3275.86,2372.18,42.0
TXN-1139,2022-02-07,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,9,90.16,811.44,81.14,730.3,340.8,389.5,53.33
TXN-1140,2022-02-07,2022,2,February,Q1,P007,ERP License,Software,C011,Lambda Services,North,SMB,S06,Zara Sheikh,3,1791.36,5374.08,268.7,5105.38,967.33,4138.05,81.05
TXN-1141,2022-02-08,2022,2,February,Q1,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S01,Ali Raza,6,290.86,1745.16,87.26,1657.9,349.03,1308.87,78.95
TXN-1142,2022-02-08,2022,2,February,Q1,P005,Monitor 27inch,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,18,416.64,7499.52,0.0,7499.52,3599.77,3899.75,52.0
TXN-1143,2022-02-08,2022,2,February,Q1,P006,Accounting Software,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,4,321.49,1285.96,64.3,1221.66,257.19,964.47,78.95
TXN-1144,2022-02-08,2022,2,February,Q1,P009,Webcam HD,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,14,73.37,1027.18,102.72,924.46,451.96,472.5,51.11
TXN-1145,2022-02-09,2022,2,February,Q1,P010,Headset Pro,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,2,141.93,283.86,28.39,255.47,130.58,124.89,48.89
TXN-1146,2022-02-09,2022,2,February,Q1,P003,Office Chair,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,16,328.8,5260.8,526.08,4734.72,2893.44,1841.28,38.89
TXN-1147,2022-02-09,2022,2,February,Q1,P004,Standing Desk,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,10,625.04,6250.4,625.04,5625.36,3625.23,2000.13,35.56
TXN-1148,2022-02-09,2022,2,February,Q1,P007,ERP License,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,4,1788.9,7155.6,0.0,7155.6,1288.01,5867.59,82.0
TXN-1149,2022-02-10,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,17,98.12,1668.04,83.4,1584.64,700.58,884.06,55.79
TXN-1150,2022-02-10,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,15,95.78,1436.7,71.84,1364.86,603.41,761.45,55.79
TXN-1151,2022-02-10,2022,2,February,Q1,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,3,597.8,1793.4,89.67,1703.73,1040.17,663.56,38.95
TXN-1152,2022-02-11,2022,2,February,Q1,P009,Webcam HD,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,10,81.86,818.6,81.86,736.74,360.18,376.56,51.11
TXN-1153,2022-02-11,2022,2,February,Q1,P010,Headset Pro,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,5,147.73,738.65,36.93,701.72,339.78,361.94,51.58
TXN-1154,2022-02-11,2022,2,February,Q1,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,15,319.71,4795.65,0.0,4795.65,959.13,3836.52,80.0
TXN-1155,2022-02-11,2022,2,February,Q1,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,8,655.32,5242.56,262.13,4980.43,3040.68,1939.75,38.95
TXN-1156,2022-02-12,2022,2,February,Q1,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,13,293.55,3816.15,0.0,3816.15,763.23,3052.92,80.0
TXN-1157,2022-02-12,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,17,102.07,1735.19,0.0,1735.19,728.78,1006.41,58.0
TXN-1158,2022-02-13,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,1,98.38,98.38,4.92,93.46,41.32,52.14,55.79
TXN-1159,2022-02-13,2022,2,February,Q1,P003,Office Chair,Furniture,C002,Beta Industries,South,SMB,S02,Sara Khan,9,340.96,3068.64,153.43,2915.21,1687.75,1227.46,42.11
TXN-1160,2022-02-14,2022,2,February,Q1,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S06,Zara Sheikh,11,305.07,3355.77,167.79,3187.98,671.15,2516.83,78.95
TXN-1161,2022-02-14,2022,2,February,Q1,P009,Webcam HD,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,8,80.66,645.28,0.0,645.28,283.92,361.36,56.0
TXN-1162,2022-02-15,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,4,34.68,138.72,0.0,138.72,55.49,83.23,60.0
TXN-1163,2022-02-15,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,2,1160.33,2320.66,0.0,2320.66,1206.74,1113.92,48.0
TXN-1164,2022-02-15,2022,2,February,Q1,P007,ERP License,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,17,1774.67,30169.39,0.0,30169.39,5430.49,24738.9,82.0
TXN-1165,2022-02-16,2022,2,February,Q1,P003,Office Chair,Furniture,C002,Beta Industries,South,SMB,S02,Sara Khan,20,360.26,7205.2,360.26,6844.94,3962.86,2882.08,42.11
TXN-1166,2022-02-16,2022,2,February,Q1,P010,Headset Pro,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,15,152.29,2284.35,114.22,2170.13,1050.8,1119.33,51.58
TXN-1167,2022-02-16,2022,2,February,Q1,P005,Monitor 27inch,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,15,478.89,7183.35,718.34,6465.01,3448.01,3017.0,46.67
TXN-1168,2022-02-17,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,19,33.88,643.72,32.19,611.53,257.49,354.04,57.89
TXN-1169,2022-02-17,2022,2,February,Q1,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,7,485.95,3401.65,170.08,3231.57,1632.79,1598.78,49.47
TXN-1170,2022-02-17,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,19,34.21,649.99,0.0,649.99,260.0,389.99,60.0
TXN-1171,2022-02-18,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,9,1105.55,9949.95,0.0,9949.95,5173.97,4775.98,48.0
TXN-1172,2022-02-18,2022,2,February,Q1,P010,Headset Pro,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,10,155.57,1555.7,0.0,1555.7,715.62,840.08,54.0
TXN-1173,2022-02-18,2022,2,February,Q1,P010,Headset Pro,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,7,151.88,1063.16,0.0,1063.16,489.05,574.11,54.0
TXN-1174,2022-02-18,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,10,36.62,366.2,0.0,366.2,146.48,219.72,60.0
TXN-1175,2022-02-19,2022,2,February,Q1,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,3,318.6,955.8,0.0,955.8,191.16,764.64,80.0
TXN-1176,2022-02-19,2022,2,February,Q1,P007,ERP License,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,5,1882.52,9412.6,0.0,9412.6,1694.27,7718.33,82.0
TXN-1177,2022-02-19,2022,2,February,Q1,P009,Webcam HD,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,6,75.93,455.58,22.78,432.8,200.46,232.34,53.68
TXN-1178,2022-02-19,2022,2,February,Q1,P005,Monitor 27inch,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,4,447.72,1790.88,0.0,1790.88,859.62,931.26,52.0
TXN-1179,2022-02-19,2022,2,February,Q1,P003,Office Chair,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,18,342.48,6164.64,308.23,5856.41,3390.55,2465.86,42.11
TXN-1180,2022-02-19,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,15,1174.77,17621.55,0.0,17621.55,9163.21,8458.34,48.0
TXN-1181,2022-02-20,2022,2,February,Q1,P007,ERP License,Software,C011,Lambda Services,North,SMB,S06,Zara Sheikh,4,1850.35,7401.4,370.07,7031.33,1332.25,5699.08,81.05
TXN-1182,2022-02-20,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,20,1146.5,22930.0,0.0,22930.0,11923.6,11006.4,48.0
TXN-1183,2022-02-20,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,14,89.17,1248.38,0.0,1248.38,524.32,724.06,58.0
TXN-1184,2022-02-20,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,4,1122.66,4490.64,449.06,4041.58,2335.13,1706.45,42.22
TXN-1185,2022-02-20,2022,2,February,Q1,P003,Office Chair,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,12,359.55,4314.6,431.46,3883.14,2373.03,1510.11,38.89
TXN-1186,2022-02-20,2022,2,February,Q1,P007,ERP License,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,14,1844.62,25824.68,1291.23,24533.45,4648.44,19885.01,81.05
TXN-1187,2022-02-21,2022,2,February,Q1,P007,ERP License,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,12,1718.57,20622.84,1031.14,19591.7,3712.11,15879.59,81.05
TXN-1188,2022-02-21,2022,2,February,Q1,P004,Standing Desk,Furniture,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,12,624.41,7492.92,0.0,7492.92,4345.89,3147.03,42.0
TXN-1189,2022-02-21,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,7,1289.9,9029.3,451.46,8577.84,4695.24,3882.6,45.26
TXN-1190,2022-02-21,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,20,37.64,752.8,0.0,752.8,301.12,451.68,60.0
TXN-1191,2022-02-21,2022,2,February,Q1,P006,Accounting Software,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,19,284.9,5413.1,541.31,4871.79,1082.62,3789.17,77.78
TXN-1192,2022-02-21,2022,2,February,Q1,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,8,602.99,4823.92,0.0,4823.92,2797.87,2026.05,42.0
TXN-1193,2022-02-22,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,5,1207.72,6038.6,0.0,6038.6,3140.07,2898.53,48.0
TXN-1194,2022-02-22,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,5,32.28,161.4,0.0,161.4,64.56,96.84,60.0
TXN-1195,2022-02-22,2022,2,February,Q1,P010,Headset Pro,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,6,143.41,860.46,0.0,860.46,395.81,464.65,54.0
TXN-1196,2022-02-22,2022,2,February,Q1,P007,ERP License,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,3,1793.16,5379.48,0.0,5379.48,968.31,4411.17,82.0
TXN-1197,2022-02-22,2022,2,February,Q1,P009,Webcam HD,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,15,79.05,1185.75,118.58,1067.17,521.73,545.44,51.11
TXN-1198,2022-02-22,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,15,1227.52,18412.8,0.0,18412.8,9574.66,8838.14,48.0
TXN-1199,2022-02-23,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,4,94.85,379.4,18.97,360.43,159.35,201.08,55.79
TXN-1200,2022-02-23,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,20,33.03,660.6,0.0,660.6,264.24,396.36,60.0
TXN-1201,2022-02-24,2022,2,February,Q1,P010,Headset Pro,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,13,160.79,2090.27,209.03,1881.24,961.52,919.72,48.89
TXN-1202,2022-02-24,2022,2,February,Q1,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,4,471.1,1884.4,0.0,1884.4,904.51,979.89,52.0
TXN-1203,2022-02-24,2022,2,February,Q1,P009,Webcam HD,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,14,78.39,1097.46,0.0,1097.46,482.88,614.58,56.0
TXN-1204,2022-02-24,2022,2,February,Q1,P007,ERP License,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,13,1775.81,23085.53,0.0,23085.53,4155.4,18930.13,82.0
TXN-1205,2022-02-25,2022,2,February,Q1,P007,ERP License,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,12,1930.63,23167.56,1158.38,22009.18,4170.16,17839.02,81.05
TXN-1206,2022-02-25,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,3,34.62,103.86,0.0,103.86,41.54,62.32,60.0
TXN-1207,2022-02-25,2022,2,February,Q1,P003,Office Chair,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,19,375.57,7135.83,713.58,6422.25,3924.71,2497.54,38.89
TXN-1208,2022-02-25,2022,2,February,Q1,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S01,Ali Raza,14,292.0,4088.0,204.4,3883.6,817.6,3066.0,78.95
TXN-1209,2022-02-26,2022,2,February,Q1,P005,Monitor 27inch,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,12,421.46,5057.52,505.75,4551.77,2427.61,2124.16,46.67
TXN-1210,2022-02-26,2022,2,February,Q1,P004,Standing Desk,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,8,654.45,5235.6,0.0,5235.6,3036.65,2198.95,42.0
TXN-1211,2022-02-27,2022,2,February,Q1,P006,Accounting Software,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,19,285.9,5432.1,271.61,5160.49,1086.42,4074.07,78.95
TXN-1212,2022-02-27,2022,2,February,Q1,P009,Webcam HD,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,20,84.42,1688.4,0.0,1688.4,742.9,945.5,56.0
TXN-1213,2022-02-27,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,10,1280.94,12809.4,0.0,12809.4,6660.89,6148.51,48.0
TXN-1214,2022-02-27,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,19,1230.21,23373.99,0.0,23373.99,12154.47,11219.52,48.0
TXN-1215,2022-02-27,2022,2,February,Q1,P003,Office Chair,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,3,363.78,1091.34,0.0,1091.34,600.24,491.1,45.0
TXN-1216,2022-02-27,2022,2,February,Q1,P007,ERP License,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,11,1701.33,18714.63,0.0,18714.63,3368.63,15346.0,82.0
TXN-1217,2022-02-28,2022,2,February,Q1,P010,Headset Pro,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,2,140.79,281.58,28.16,253.42,129.53,123.89,48.89
TXN-1218,2022-02-28,2022,2,February,Q1,P001,Laptop Pro 15,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,9,1189.08,10701.72,535.09,10166.63,5564.89,4601.74,45.26
TXN-1219,2022-02-28,2022,2,February,Q1,P008,Mechanical Keyboard,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,14,91.55,1281.7,128.17,1153.53,538.31,615.22,53.33
TXN-1220,2022-02-28,2022,2,February,Q1,P002,Wireless Mouse,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,4,33.79,135.16,13.52,121.64,54.06,67.58,55.56
TXN-1221,2022-03-01,2022,3,March,Q1,P009,Webcam HD,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,2,75.47,150.94,15.09,135.85,66.41,69.44,51.12
TXN-1222,2022-03-01,2022,3,March,Q1,P001,Laptop Pro 15,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,10,1285.5,12855.0,0.0,12855.0,6684.6,6170.4,48.0
TXN-1223,2022-03-01,2022,3,March,Q1,P005,Monitor 27inch,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,4,414.56,1658.24,82.91,1575.33,795.96,779.37,49.47
TXN-1224,2022-03-01,2022,3,March,Q1,P003,Office Chair,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,18,361.41,6505.38,650.54,5854.84,3577.96,2276.88,38.89
TXN-1225,2022-03-01,2022,3,March,Q1,P009,Webcam HD,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,3,77.7,233.1,0.0,233.1,102.56,130.54,56.0
TXN-1226,2022-03-02,2022,3,March,Q1,P001,Laptop Pro 15,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,11,1214.55,13360.05,1336.01,12024.04,6947.23,5076.81,42.22
TXN-1227,2022-03-02,2022,3,March,Q1,P007,ERP License,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,10,1689.17,16891.7,0.0,16891.7,3040.51,13851.19,82.0
TXN-1228,2022-03-02,2022,3,March,Q1,P006,Accounting Software,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,12,279.3,3351.6,0.0,3351.6,670.32,2681.28,80.0
TXN-1229,2022-03-02,2022,3,March,Q1,P004,Standing Desk,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,17,578.2,9829.4,0.0,9829.4,5701.05,4128.35,42.0
TXN-1230,2022-03-02,2022,3,March,Q1,P006,Accounting Software,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,6,278.73,1672.38,0.0,1672.38,334.48,1337.9,80.0
TXN-1231,2022-03-03,2022,3,March,Q1,P009,Webcam HD,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,12,81.87,982.44,0.0,982.44,432.27,550.17,56.0
TXN-1232,2022-03-03,2022,3,March,Q1,P004,Standing Desk,Furniture,C002,Beta Industries,South,SMB,S02,Sara Khan,9,589.97,5309.73,530.97,4778.76,3079.64,1699.12,35.56
TXN-1233,2022-03-03,2022,3,March,Q1,P003,Office Chair,Furniture,C011,Lambda Services,North,SMB,S01,Ali Raza,6,375.27,2251.62,112.58,2139.04,1238.39,900.65,42.11
TXN-1234,2022-03-03,2022,3,March,Q1,P008,Mechanical Keyboard,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,19,97.17,1846.23,184.62,1661.61,775.42,886.19,53.33
TXN-1235,2022-03-03,2022,3,March,Q1,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S06,Zara Sheikh,5,296.12,1480.6,74.03,1406.57,296.12,1110.45,78.95
TXN-1236,2022-03-03,2022,3,March,Q1,P008,Mechanical Keyboard,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,9,96.39,867.51,0.0,867.51,364.35,503.16,58.0
TXN-1237,2022-03-04,2022,3,March,Q1,P002,Wireless Mouse,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,15,32.41,486.15,0.0,486.15,194.46,291.69,60.0
TXN-1238,2022-03-04,2022,3,March,Q1,P005,Monitor 27inch,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,20,456.77,9135.4,456.77,8678.63,4384.99,4293.64,49.47
TXN-1239,2022-03-04,2022,3,March,Q1,P008,Mechanical Keyboard,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,15,101.22,1518.3,151.83,1366.47,637.69,728.78,53.33
TXN-1240,2022-03-04,2022,3,March,Q1,P004,Standing Desk,Furniture,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,17,585.37,9951.29,0.0,9951.29,5771.75,4179.54,42.0
TXN-1241,2022-03-04,2022,3,March,Q1,P008,Mechanical Keyboard,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,3,95.07,285.21,0.0,285.21,119.79,165.42,58.0
TXN-1242,2022-03-04,2022,3,March,Q1,P001,Laptop Pro 15,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,15,1204.62,18069.3,1806.93,16262.37,9396.04,6866.33,42.22
TXN-1243,2022-03-05,2022,3,March,Q1,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,13,294.64,3830.32,0.0,3830.32,766.06,3064.26,80.0
TXN-1244,2022-03-05,2022,3,March,Q1,P010,Headset Pro,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,3,144.94,434.82,43.48,391.34,200.02,191.32,48.89
TXN-1245,2022-03-05,2022,3,March,Q1,P007,ERP License,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,20,1907.5,38150.0,0.0,38150.0,6867.0,31283.0,82.0
TXN-1246,2022-03-06,2022,3,March,Q1,P010,Headset Pro,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,12,144.48,1733.76,86.69,1647.07,797.53,849.54,51.58
TXN-1247,2022-03-06,2022,3,March,Q1,P003,Office Chair,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,10,353.3,3533.0,0.0,3533.0,1943.15,1589.85,45.0
TXN-1248,2022-03-07,2022,3,March,Q1,P009,Webcam HD,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,17,77.25,1313.25,0.0,1313.25,577.83,735.42,56.0
TXN-1249,2022-03-07,2022,3,March,Q1,P005,Monitor 27inch,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,11,482.23,5304.53,265.23,5039.3,2546.17,2493.13,49.47
TXN-1250,2022-03-07,2022,3,March,Q1,P004,Standing Desk,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,5,578.05,2890.25,0.0,2890.25,1676.34,1213.91,42.0
TXN-1251,2022-03-08,2022,3,March,Q1,P009,Webcam HD,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,11,83.76,921.36,92.14,829.22,405.4,423.82,51.11
TXN-1252,2022-03-08,2022,3,March,Q1,P003,Office Chair,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,5,331.09,1655.45,165.55,1489.9,910.5,579.4,38.89
TXN-1253,2022-03-08,2022,3,March,Q1,P003,Office Chair,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,2,345.01,690.02,0.0,690.02,379.51,310.51,45.0
TXN-1254,2022-03-08,2022,3,March,Q1,P008,Mechanical Keyboard,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,15,90.96,1364.4,0.0,1364.4,573.05,791.35,58.0
TXN-1255,2022-03-08,2022,3,March,Q1,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,12,462.84,5554.08,555.41,4998.67,2665.96,2332.71,46.67
TXN-1256,2022-03-08,2022,3,March,Q1,P008,Mechanical Keyboard,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,13,95.04,1235.52,61.78,1173.74,518.92,654.82,55.79
TXN-1257,2022-03-09,2022,3,March,Q1,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,9,575.58,5180.22,259.01,4921.21,3004.53,1916.68,38.95
TXN-1258,2022-03-09,2022,3,March,Q1,P006,Accounting Software,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,17,315.8,5368.6,0.0,5368.6,1073.72,4294.88,80.0
TXN-1259,2022-03-09,2022,3,March,Q1,P002,Wireless Mouse,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,15,37.27,559.05,0.0,559.05,223.62,335.43,60.0
TXN-1260,2022-03-10,2022,3,March,Q1,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,12,37.41,448.92,22.45,426.47,179.57,246.9,57.89
TXN-1261,2022-03-10,2022,3,March,Q1,P001,Laptop Pro 15,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,8,1178.14,9425.12,0.0,9425.12,4901.06,4524.06,48.0
TXN-1262,2022-03-10,2022,3,March,Q1,P006,Accounting Software,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,11,319.61,3515.71,0.0,3515.71,703.14,2812.57,80.0
TXN-1263,2022-03-10,2022,3,March,Q1,P003,Office Chair,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,10,373.37,3733.7,186.69,3547.01,2053.53,1493.48,42.11
TXN-1264,2022-03-10,2022,3,March,Q1,P003,Office Chair,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,15,356.46,5346.9,0.0,5346.9,2940.8,2406.1,45.0
TXN-1265,2022-03-11,2022,3,March,Q1,P005,Monitor 27inch,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,18,481.7,8670.6,867.06,7803.54,4161.89,3641.65,46.67
TXN-1266,2022-03-11,2022,3,March,Q1,P009,Webcam HD,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,10,75.68,756.8,0.0,756.8,332.99,423.81,56.0
TXN-1267,2022-03-12,2022,3,March,Q1,P004,Standing Desk,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,3,581.4,1744.2,87.21,1656.99,1011.64,645.35,38.95
TXN-1268,2022-03-12,2022,3,March,Q1,P010,Headset Pro,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,17,150.79,2563.43,0.0,2563.43,1179.18,1384.25,54.0
